동,호,타입,대지비,건축비,부가가치세,분양가,1차계약금,1차계약금,중도금1회,중도금2회,중도금3회,중도금4회,중도금5회,중도금6회,잔금
104,404,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,504,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,604,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,704,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,804,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,904,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1004,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1104,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1204,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1304,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1404,61C,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
104,1504,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,1604,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,1704,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,1804,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,1904,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,2004,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,2104,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
104,2204,61C,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,201,61A,0,0,0,"266,000,000","5,000,000","21,600,000",0,0,0,0,0,0,"239,400,000"
105,301,61A,0,0,0,"268,000,000","5,000,000","21,800,000",0,0,0,0,0,0,"241,200,000"
105,401,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,501,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,601,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,701,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,801,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,901,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1001,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1101,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1201,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1301,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1401,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1501,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1601,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1701,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1801,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1901,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,202,61A,0,0,0,"266,000,000","5,000,000","21,600,000",0,0,0,0,0,0,"239,400,000"
105,302,61A,0,0,0,"268,000,000","5,000,000","21,800,000",0,0,0,0,0,0,"241,200,000"
105,402,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,502,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,602,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,702,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,802,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,902,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1002,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1102,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1202,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1302,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1402,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1502,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1602,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1702,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1802,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1902,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,203,61B,0,0,0,"261,000,000","5,000,000","21,100,000",0,0,0,0,0,0,"234,900,000"
105,303,61B,0,0,0,"263,000,000","5,000,000","21,300,000",0,0,0,0,0,0,"236,700,000"
105,403,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,503,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,603,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,703,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,803,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,903,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1003,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1103,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1203,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1303,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1403,61B,0,0,0,"265,000,000","5,000,000","21,500,000",0,0,0,0,0,0,"238,500,000"
105,1503,61B,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,1603,61B,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,1703,61B,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,1803,61B,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,1903,61B,0,0,0,"273,000,000","5,000,000","22,300,000",0,0,0,0,0,0,"245,700,000"
105,204,61A,0,0,0,"266,000,000","5,000,000","21,600,000",0,0,0,0,0,0,"239,400,000"
105,304,61A,0,0,0,"268,000,000","5,000,000","21,800,000",0,0,0,0,0,0,"241,200,000"
105,404,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,504,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,604,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,704,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,804,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,904,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1004,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1104,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1204,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1304,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1404,61A,0,0,0,"269,800,000","5,000,000","21,980,000",0,0,0,0,0,0,"242,820,000"
105,1504,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1604,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1704,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1804,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
105,1904,61A,0,0,0,"279,000,000","5,000,000","22,900,000",0,0,0,0,0,0,"251,100,000"
106,201,78B,0,0,0,"317,000,000","5,000,000","26,700,000",0,0,0,0,0,0,"285,300,000"
106,301,78B,0,0,0,"320,000,000","5,000,000","27,000,000",0,0,0,0,0,0,"288,000,000"
106,401,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,501,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,601,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,701,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,801,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,901,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1001,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1101,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1201,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1301,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1401,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1501,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1601,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1701,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1801,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1901,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2001,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2101,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2201,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2301,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2401,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2501,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2601,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,202,78B,0,0,0,"317,000,000","5,000,000","26,700,000",0,0,0,0,0,0,"285,300,000"
106,302,78B,0,0,0,"320,000,000","5,000,000","27,000,000",0,0,0,0,0,0,"288,000,000"
106,402,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,502,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,602,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,702,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,802,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,902,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1002,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1102,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1202,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1302,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1402,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
106,1502,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1602,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1702,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1802,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,1902,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2002,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2102,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2202,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2302,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2402,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2502,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,2602,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
106,203,78A,0,0,0,"323,000,000","5,000,000","27,300,000",0,0,0,0,0,0,"290,700,000"
106,303,78A,0,0,0,"326,000,000","5,000,000","27,600,000",0,0,0,0,0,0,"293,400,000"
106,403,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,503,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,603,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,703,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,803,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,903,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1003,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1103,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1203,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1303,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1403,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
106,1503,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,1603,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,1703,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,1803,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,1903,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2003,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2103,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2203,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2303,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2403,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2503,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
106,2603,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,201,78A,0,0,0,"323,000,000","5,000,000","27,300,000",0,0,0,0,0,0,"290,700,000"
107,301,78A,0,0,0,"326,000,000","5,000,000","27,600,000",0,0,0,0,0,0,"293,400,000"
107,401,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,501,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,601,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,701,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,801,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,901,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1001,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1101,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1201,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1301,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1401,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1501,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1601,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1701,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1801,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1901,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2001,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2101,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2201,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2301,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2401,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2501,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,202,78B,0,0,0,"317,000,000","5,000,000","26,700,000",0,0,0,0,0,0,"285,300,000"
107,302,78B,0,0,0,"320,000,000","5,000,000","27,000,000",0,0,0,0,0,0,"288,000,000"
107,402,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,502,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,602,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,702,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,802,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,902,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1002,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1102,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1202,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1302,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1402,78B,0,0,0,"322,000,000","5,000,000","27,200,000",0,0,0,0,0,0,"289,800,000"
107,1502,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,1602,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,1702,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,1802,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,1902,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,2002,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,2102,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,2202,78B,0,0,0,"331,000,000","5,000,000","28,100,000",0,0,0,0,0,0,"297,900,000"
107,203,78A,0,0,0,"323,000,000","5,000,000","27,300,000",0,0,0,0,0,0,"290,700,000"
107,303,78A,0,0,0,"326,000,000","5,000,000","27,600,000",0,0,0,0,0,0,"293,400,000"
107,403,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,503,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,603,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,703,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,803,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,903,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1003,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1103,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1203,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1303,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1403,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1503,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1603,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1703,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1803,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1903,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2003,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2103,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2203,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2303,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2403,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2503,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2603,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,204,78A,0,0,0,"323,000,000","5,000,000","27,300,000",0,0,0,0,0,0,"290,700,000"
107,304,78A,0,0,0,"326,000,000","5,000,000","27,600,000",0,0,0,0,0,0,"293,400,000"
107,404,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,504,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,604,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,704,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,804,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,904,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1004,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1104,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1204,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1304,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1404,78A,0,0,0,"328,000,000","5,000,000","27,800,000",0,0,0,0,0,0,"295,200,000"
107,1504,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1604,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1704,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1804,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,1904,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2004,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2104,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2204,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2304,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2404,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2504,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
107,2604,78A,0,0,0,"338,000,000","5,000,000","28,800,000",0,0,0,0,0,0,"304,200,000"
