동,호,타입,대지비,건축비,부가가치세,분양가,1차계약금,1차계약금,중도금1회,중도금2회,중도금3회,중도금4회,중도금5회,중도금6회,잔금
101,2803,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2903,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3003,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3103,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3203,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3303,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,204,84A,,,,,,,,,,,,,
101,304,84A,,,,,,,,,,,,,
101,404,84A,,,,,,,,,,,,,
101,504,84A,"173,607,000","316,393,000",0,"490,000,000","10,000,000","39,000,000","49,000,000","49,000,000","49,000,000","49,000,000","49,000,000","49,000,000","147,000,000"
101,604,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,704,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,804,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,904,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,1004,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1104,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1204,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1304,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1404,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1504,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1604,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1704,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1804,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1904,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,2004,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2104,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2204,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2304,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2404,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2504,84A,"183,209,000","333,891,000",0,"517,100,000","10,000,000","41,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","51,710,000","155,130,000"
101,2604,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2704,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2804,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,2904,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3004,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3104,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3204,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,3304,84A,"184,484,000","336,216,000",0,"520,700,000","10,000,000","42,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","52,070,000","156,210,000"
101,205,84A,,,,,,,,,,,,,
101,305,84A,,,,,,,,,,,,,
101,405,84A,,,,,,,,,,,,,
101,505,84A,"173,607,000","316,393,000",0,"490,000,000","10,000,000","39,000,000","49,000,000","49,000,000","49,000,000","49,000,000","49,000,000","49,000,000","147,000,000"
101,605,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,705,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,805,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,905,84A,"177,256,000","323,044,000",0,"500,300,000","10,000,000","40,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","50,030,000","150,090,000"
101,1005,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
101,1105,84A,"180,870,000","329,630,000",0,"510,500,000","10,000,000","41,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","51,050,000","153,150,000"
